,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__alpha,param_mlp__hidden_layer_sizes,param_mlp__solver,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
329,2.394726848602295,0.033640360143333235,0.02898688316345215,0.0015195972020873932,relu,0.01,"(64, 64, 64)",sgd,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (64, 64, 64), 'mlp__solver': 'sgd', 'pca__n_components': 100}",0.6333333333333333,0.6083333333333333,0.525,0.5875,0.5791666666666667,0.5866666666666667,0.036074768036522244,13
330,0.9347072601318359,0.019900269607353145,0.010273027420043945,0.0016084949710272224,relu,0.01,"(32, 32)",adam,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32, 32), 'mlp__solver': 'adam', 'pca__n_components': 20}",0.5416666666666666,0.5041666666666667,0.49583333333333335,0.5541666666666667,0.6291666666666667,0.5449999999999999,0.04746343621966047,306
331,1.2358579635620117,0.03156731597955444,0.018579769134521484,0.009287032355106742,relu,0.01,"(32, 32)",adam,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32, 32), 'mlp__solver': 'adam', 'pca__n_components': 40}",0.5875,0.5041666666666667,0.5625,0.5958333333333333,0.5708333333333333,0.5641666666666667,0.032231799343022866,142
332,1.5359357357025147,0.023919486318992038,0.018425464630126953,0.0014175522875580968,relu,0.01,"(32, 32)",adam,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32, 32), 'mlp__solver': 'adam', 'pca__n_components': 60}",0.5791666666666667,0.55,0.5458333333333333,0.5625,0.5541666666666667,0.5583333333333333,0.011785113019775815,186
333,1.837741231918335,0.02178894048959435,0.02377800941467285,0.0031621648954971255,relu,0.01,"(32, 32)",adam,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32, 32), 'mlp__solver': 'adam', 'pca__n_components': 80}",0.5416666666666666,0.4708333333333333,0.55,0.5625,0.5291666666666667,0.5308333333333334,0.03190698286512775,381
334,1.6239140987396241,0.0340311120088135,0.029886341094970702,0.004005896866608374,relu,0.01,"(32, 32)",adam,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32, 32), 'mlp__solver': 'adam', 'pca__n_components': 100}",0.5666666666666667,0.5583333333333333,0.5166666666666667,0.5375,0.5708333333333333,0.55,0.020241596335818512,259
335,0.9079517364501953,0.02928216957869401,0.009946155548095702,0.0012314446541869658,relu,0.01,"(32, 32)",sgd,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32, 32), 'mlp__solver': 'sgd', 'pca__n_components': 20}",0.5666666666666667,0.5083333333333333,0.6125,0.6083333333333333,0.5458333333333333,0.5683333333333334,0.03914006188605794,101
336,1.2133823871612548,0.029916053769258773,0.013565635681152344,0.00038259497025924815,relu,0.01,"(32, 32)",sgd,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32, 32), 'mlp__solver': 'sgd', 'pca__n_components': 40}",0.5541666666666667,0.5416666666666666,0.5708333333333333,0.5833333333333334,0.5333333333333333,0.5566666666666666,0.01837117307087385,199
337,1.4868955612182617,0.0321189484862693,0.019165754318237305,0.002895746947478785,relu,0.01,"(32, 32)",sgd,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32, 32), 'mlp__solver': 'sgd', 'pca__n_components': 60}",0.5791666666666667,0.5708333333333333,0.5666666666666667,0.5291666666666667,0.5791666666666667,0.565,0.01855921454276675,139
338,1.7812325954437256,0.020746947054048188,0.023027992248535155,0.0015845517783498132,relu,0.01,"(32, 32)",sgd,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32, 32), 'mlp__solver': 'sgd', 'pca__n_components': 80}",0.575,0.5125,0.55,0.525,0.6041666666666666,0.5533333333333333,0.033270774629461874,227
339,1.6327335834503174,0.054847882315527285,0.03249540328979492,0.003677682795731847,relu,0.01,"(32, 32)",sgd,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32, 32), 'mlp__solver': 'sgd', 'pca__n_components': 100}",0.5625,0.5666666666666667,0.5958333333333333,0.5458333333333333,0.5416666666666666,0.5625,0.019184774055368913,155
340,0.8994631290435791,0.012268874855086383,0.011981678009033204,0.0014366377809958365,relu,0.01,"(16, 16, 16)",adam,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16, 16), 'mlp__solver': 'adam', 'pca__n_components': 20}",0.5625,0.5416666666666666,0.5541666666666667,0.6125,0.5458333333333333,0.5633333333333332,0.025603819159562054,153
341,1.167856550216675,0.01632366348348964,0.017480754852294923,0.004051841688713967,relu,0.01,"(16, 16, 16)",adam,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16, 16), 'mlp__solver': 'adam', 'pca__n_components': 40}",0.5625,0.5583333333333333,0.49583333333333335,0.5083333333333333,0.575,0.54,0.03168858890305257,335
342,1.4522559642791748,0.014492276752132945,0.018430328369140624,0.0035520074111184156,relu,0.01,"(16, 16, 16)",adam,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16, 16), 'mlp__solver': 'adam', 'pca__n_components': 60}",0.4875,0.5208333333333334,0.525,0.4875,0.5625,0.5166666666666666,0.027888667551135858,424
343,1.7374414920806884,0.025644828020062384,0.023822689056396486,0.0032954275016362005,relu,0.01,"(16, 16, 16)",adam,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16, 16), 'mlp__solver': 'adam', 'pca__n_components': 80}",0.5083333333333333,0.5458333333333333,0.5416666666666666,0.55,0.5291666666666667,0.5349999999999999,0.015046225071056497,362
344,1.5159862041473389,0.01669815404456621,0.02901430130004883,0.002232947468232455,relu,0.01,"(16, 16, 16)",adam,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16, 16), 'mlp__solver': 'adam', 'pca__n_components': 100}",0.55,0.4625,0.5583333333333333,0.55,0.5416666666666666,0.5325,0.0353946009693255,376
345,0.8679853439331054,0.019434324974926642,0.012597799301147461,0.0032483828808247115,relu,0.01,"(16, 16, 16)",sgd,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16, 16), 'mlp__solver': 'sgd', 'pca__n_components': 20}",0.5541666666666667,0.5416666666666666,0.5375,0.5458333333333333,0.5708333333333333,0.55,0.011785113019775797,259
346,1.1260833740234375,0.019852515998181202,0.015410041809082032,0.002574370937478126,relu,0.01,"(16, 16, 16)",sgd,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16, 16), 'mlp__solver': 'sgd', 'pca__n_components': 40}",0.5666666666666667,0.5083333333333333,0.5833333333333334,0.5541666666666667,0.6041666666666666,0.5633333333333332,0.03221024681681282,153
347,1.4253913402557372,0.028713669518511353,0.018688678741455078,0.0031132101148765756,relu,0.01,"(16, 16, 16)",sgd,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16, 16), 'mlp__solver': 'sgd', 'pca__n_components': 60}",0.5166666666666667,0.5291666666666667,0.5333333333333333,0.49166666666666664,0.5291666666666667,0.52,0.015229722402080896,418
348,1.720656681060791,0.02807974609568521,0.023476505279541017,0.004572776888488647,relu,0.01,"(16, 16, 16)",sgd,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16, 16), 'mlp__solver': 'sgd', 'pca__n_components': 80}",0.5375,0.5416666666666666,0.525,0.5416666666666666,0.525,0.5341666666666666,0.0076376261582597055,370
349,1.4900825500488282,0.0171558440581132,0.02866668701171875,0.0034959077034278584,relu,0.01,"(16, 16, 16)",sgd,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16, 16), 'mlp__solver': 'sgd', 'pca__n_components': 100}",0.525,0.525,0.5916666666666667,0.575,0.5666666666666667,0.5566666666666666,0.027080128015453186,199
350,0.8355156421661377,0.01654708825384248,0.01217498779296875,0.0028342410193043835,relu,0.01,"(16, 16)",adam,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16), 'mlp__solver': 'adam', 'pca__n_components': 20}",0.5916666666666667,0.5333333333333333,0.5583333333333333,0.5,0.5583333333333333,0.5483333333333335,0.03045944480416178,271
351,1.0909829139709473,0.014994972492438698,0.016308116912841796,0.0026872319741465343,relu,0.01,"(16, 16)",adam,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16), 'mlp__solver': 'adam', 'pca__n_components': 40}",0.5666666666666667,0.5291666666666667,0.49583333333333335,0.5375,0.6,0.5458333333333333,0.03525699300217695,298
352,1.365541696548462,0.02512308779058954,0.019674348831176757,0.002535486416359981,relu,0.01,"(16, 16)",adam,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16), 'mlp__solver': 'adam', 'pca__n_components': 60}",0.5416666666666666,0.5125,0.5166666666666667,0.5208333333333334,0.5666666666666667,0.5316666666666666,0.020172864061516995,378
353,1.6709879875183105,0.01977685138247099,0.024743080139160156,0.0021755531284288515,relu,0.01,"(16, 16)",adam,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16), 'mlp__solver': 'adam', 'pca__n_components': 80}",0.5833333333333334,0.5625,0.5458333333333333,0.5583333333333333,0.5541666666666667,0.5608333333333333,0.012527746981977445,169
354,1.4589914321899413,0.02772844792915867,0.032606315612792966,0.00569770075239356,relu,0.01,"(16, 16)",adam,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16), 'mlp__solver': 'adam', 'pca__n_components': 100}",0.5458333333333333,0.48333333333333334,0.5458333333333333,0.5666666666666667,0.5875,0.5458333333333333,0.03486083443891982,298
355,0.7978607177734375,0.022673229779778984,0.009914493560791016,0.001962831771805499,relu,0.01,"(16, 16)",sgd,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16), 'mlp__solver': 'sgd', 'pca__n_components': 20}",0.49583333333333335,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.5291666666666667,0.5466666666666666,0.03347884904433445,285
356,1.0818155765533448,0.014156821514252514,0.015468168258666991,0.000977601645384874,relu,0.01,"(16, 16)",sgd,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16), 'mlp__solver': 'sgd', 'pca__n_components': 40}",0.5458333333333333,0.475,0.5375,0.55,0.5875,0.5391666666666667,0.036381466588238466,343
357,1.3612986564636231,0.025751356508690683,0.01859879493713379,0.0019824062676238184,relu,0.01,"(16, 16)",sgd,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16), 'mlp__solver': 'sgd', 'pca__n_components': 60}",0.5833333333333334,0.5666666666666667,0.5125,0.5791666666666667,0.5875,0.5658333333333333,0.02756305901423541,118
358,1.666318130493164,0.013389899350401505,0.026895713806152344,0.005257581350597454,relu,0.01,"(16, 16)",sgd,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16), 'mlp__solver': 'sgd', 'pca__n_components': 80}",0.5625,0.48333333333333334,0.5625,0.5166666666666667,0.6125,0.5475,0.04414307546049676,281
359,1.448369836807251,0.04473650152658337,0.029483556747436523,0.002691984998040517,relu,0.01,"(16, 16)",sgd,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16, 16), 'mlp__solver': 'sgd', 'pca__n_components': 100}",0.5125,0.5291666666666667,0.5541666666666667,0.49583333333333335,0.5166666666666667,0.5216666666666667,0.019436506316151007,415
360,0.7604491233825683,0.019054923649977632,0.012584543228149414,0.004078696977480692,relu,0.01,"(16,)",adam,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16,), 'mlp__solver': 'adam', 'pca__n_components': 20}",0.5958333333333333,0.5833333333333334,0.5666666666666667,0.5833333333333334,0.6208333333333333,0.5900000000000001,0.017989194287435756,7
361,1.0317069053649903,0.026034455680405088,0.015532398223876953,0.0023529667181821884,relu,0.01,"(16,)",adam,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16,), 'mlp__solver': 'adam', 'pca__n_components': 40}",0.5458333333333333,0.5625,0.49583333333333335,0.5541666666666667,0.5541666666666667,0.5425,0.023921166824012203,319
362,1.3159183025360108,0.025972032780174733,0.01900196075439453,0.0020142399605470877,relu,0.01,"(16,)",adam,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16,), 'mlp__solver': 'adam', 'pca__n_components': 60}",0.5916666666666667,0.5333333333333333,0.55,0.5708333333333333,0.5958333333333333,0.5683333333333334,0.02395017977199985,101
363,1.602271842956543,0.024782570828280365,0.021501922607421876,0.001650369036746418,relu,0.01,"(16,)",adam,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16,), 'mlp__solver': 'adam', 'pca__n_components': 80}",0.5666666666666667,0.5625,0.5166666666666667,0.5416666666666666,0.5458333333333333,0.5466666666666666,0.017756063127218745,285
364,1.4012856960296631,0.034821206878718786,0.029187536239624022,0.001906255758230916,relu,0.01,"(16,)",adam,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16,), 'mlp__solver': 'adam', 'pca__n_components': 100}",0.5291666666666667,0.55,0.5666666666666667,0.5291666666666667,0.5041666666666667,0.5358333333333333,0.021180441711898063,359
365,0.7625913619995117,0.020437441257817025,0.009936189651489258,0.0010218805047989418,relu,0.01,"(16,)",sgd,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16,), 'mlp__solver': 'sgd', 'pca__n_components': 20}",0.5375,0.5125,0.5041666666666667,0.6041666666666666,0.575,0.5466666666666666,0.03785938897200182,285
366,1.0279215335845948,0.021538956357143296,0.015676498413085938,0.001482052914413392,relu,0.01,"(16,)",sgd,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16,), 'mlp__solver': 'sgd', 'pca__n_components': 40}",0.5791666666666667,0.5208333333333334,0.5541666666666667,0.5375,0.5583333333333333,0.55,0.019720265943665397,259
367,1.2849861145019532,0.023160860338487535,0.01955876350402832,0.004594995513719424,relu,0.01,"(16,)",sgd,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16,), 'mlp__solver': 'sgd', 'pca__n_components': 60}",0.5291666666666667,0.5208333333333334,0.4791666666666667,0.5791666666666667,0.5458333333333333,0.5308333333333334,0.032659863237109045,381
368,1.5839576721191406,0.021007559337123543,0.023089122772216798,0.0019617166539840254,relu,0.01,"(16,)",sgd,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16,), 'mlp__solver': 'sgd', 'pca__n_components': 80}",0.5583333333333333,0.525,0.5166666666666667,0.5916666666666667,0.5458333333333333,0.5475000000000001,0.026562295750848702,278
369,1.369171142578125,0.026445468566893206,0.03151412010192871,0.004473382503545522,relu,0.01,"(16,)",sgd,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (16,), 'mlp__solver': 'sgd', 'pca__n_components': 100}",0.5916666666666667,0.5083333333333333,0.5125,0.5791666666666667,0.5791666666666667,0.5541666666666667,0.036036247184066124,215
370,0.8065601825714112,0.009931530718648541,0.010657119750976562,0.002104388708016752,relu,0.01,"(32,)",adam,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32,), 'mlp__solver': 'adam', 'pca__n_components': 20}",0.55,0.5416666666666666,0.5375,0.6208333333333333,0.5583333333333333,0.5616666666666668,0.0304366372795828,157
371,1.0854464054107666,0.024936091510245884,0.015265274047851562,0.0032800184759633035,relu,0.01,"(32,)",adam,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32,), 'mlp__solver': 'adam', 'pca__n_components': 40}",0.5916666666666667,0.575,0.5291666666666667,0.5666666666666667,0.6125,0.575,0.02776388541492948,51
372,1.369853639602661,0.018337927803877673,0.021082639694213867,0.006693546499601234,relu,0.01,"(32,)",adam,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32,), 'mlp__solver': 'adam', 'pca__n_components': 60}",0.5833333333333334,0.5208333333333334,0.5666666666666667,0.5541666666666667,0.5625,0.5575,0.020649186155606437,192
373,1.7039735794067383,0.02717361159928693,0.024297332763671874,0.004034586405309809,relu,0.01,"(32,)",adam,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32,), 'mlp__solver': 'adam', 'pca__n_components': 80}",0.5416666666666666,0.6083333333333333,0.55,0.5833333333333334,0.5791666666666667,0.5725,0.024094720491334928,68
374,1.4951584815979004,0.04604735257263801,0.0270998477935791,0.000703460342713005,relu,0.01,"(32,)",adam,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32,), 'mlp__solver': 'adam', 'pca__n_components': 100}",0.6,0.5708333333333333,0.55,0.5583333333333333,0.5916666666666667,0.5741666666666667,0.01907587190376598,56
375,0.7893792152404785,0.017139683981150258,0.010665369033813477,0.0023762725609685377,relu,0.01,"(32,)",sgd,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32,), 'mlp__solver': 'sgd', 'pca__n_components': 20}",0.5333333333333333,0.55,0.55,0.5625,0.5875,0.5566666666666668,0.017989194287435756,197
376,1.0674631595611572,0.018590666725057638,0.01441659927368164,0.000980545543900349,relu,0.01,"(32,)",sgd,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32,), 'mlp__solver': 'sgd', 'pca__n_components': 40}",0.5541666666666667,0.5166666666666667,0.5583333333333333,0.5916666666666667,0.6083333333333333,0.5658333333333333,0.03188521078284828,118
377,1.3763267040252685,0.03284812551351963,0.01970357894897461,0.002937335806946743,relu,0.01,"(32,)",sgd,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32,), 'mlp__solver': 'sgd', 'pca__n_components': 60}",0.5875,0.525,0.5375,0.5791666666666667,0.5666666666666667,0.5591666666666667,0.02406588179698943,178
378,1.664136791229248,0.02817124776561833,0.02388763427734375,0.003724709456365902,relu,0.01,"(32,)",sgd,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32,), 'mlp__solver': 'sgd', 'pca__n_components': 80}",0.5916666666666667,0.525,0.55,0.5833333333333334,0.6041666666666666,0.5708333333333333,0.029107081994288284,82
379,1.4637446403503418,0.04708373986784955,0.030187416076660156,0.0038699858742479304,relu,0.01,"(32,)",sgd,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (32,), 'mlp__solver': 'sgd', 'pca__n_components': 100}",0.55,0.5458333333333333,0.5291666666666667,0.5625,0.6125,0.5599999999999999,0.02833333333333335,174
380,2.497079277038574,0.040337610270539184,0.012995433807373048,0.00037081088849610694,relu,0.01,"(128, 128)",adam,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (128, 128), 'mlp__solver': 'adam', 'pca__n_components': 20}",0.5666666666666667,0.5541666666666667,0.5458333333333333,0.5958333333333333,0.6333333333333333,0.5791666666666666,0.031950482521134686,33
381,2.870830774307251,0.04609162970743985,0.017456245422363282,0.0011400940664095594,relu,0.01,"(128, 128)",adam,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (128, 128), 'mlp__solver': 'adam', 'pca__n_components': 40}",0.6083333333333333,0.5708333333333333,0.5416666666666666,0.5708333333333333,0.5833333333333334,0.575,0.021570298509241307,51
382,3.2663339614868163,0.03312219931772357,0.02100830078125,0.002053110999353562,relu,0.01,"(128, 128)",adam,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (128, 128), 'mlp__solver': 'adam', 'pca__n_components': 60}",0.6,0.5625,0.5458333333333333,0.5666666666666667,0.5875,0.5725,0.01911224156863287,68
383,3.679561710357666,0.04022192373130603,0.028275060653686523,0.0037210430924896486,relu,0.01,"(128, 128)",adam,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (128, 128), 'mlp__solver': 'adam', 'pca__n_components': 80}",0.625,0.5625,0.5541666666666667,0.5666666666666667,0.5958333333333333,0.5808333333333333,0.026167197446845966,26
384,3.5732248306274412,0.04661494876395903,0.0344573974609375,0.0012994047950222408,relu,0.01,"(128, 128)",adam,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (128, 128), 'mlp__solver': 'adam', 'pca__n_components': 100}",0.6041666666666666,0.5541666666666667,0.5875,0.6125,0.5208333333333334,0.5758333333333334,0.03399346342395189,48
385,2.4152165412902833,0.036976732920758204,0.013521099090576172,0.0005530255644511323,relu,0.01,"(128, 128)",sgd,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (128, 128), 'mlp__solver': 'sgd', 'pca__n_components': 20}",0.5708333333333333,0.5208333333333334,0.5875,0.6208333333333333,0.625,0.585,0.03796928583298172,17
386,2.7754271030426025,0.02259437571830245,0.022284555435180663,0.008198066340629641,relu,0.01,"(128, 128)",sgd,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (128, 128), 'mlp__solver': 'sgd', 'pca__n_components': 40}",0.6125,0.5333333333333333,0.55,0.5833333333333334,0.5916666666666667,0.5741666666666667,0.028674417556808766,56
387,3.1645012378692625,0.051774344734937236,0.022494411468505858,0.0023116074141880925,relu,0.01,"(128, 128)",sgd,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (128, 128), 'mlp__solver': 'sgd', 'pca__n_components': 60}",0.575,0.6,0.5583333333333333,0.6083333333333333,0.5541666666666667,0.5791666666666666,0.021730674684008803,33
388,3.612741804122925,0.07565239998412275,0.025799942016601563,0.004092499223808658,relu,0.01,"(128, 128)",sgd,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (128, 128), 'mlp__solver': 'sgd', 'pca__n_components': 80}",0.6041666666666666,0.5666666666666667,0.5541666666666667,0.6083333333333333,0.5791666666666667,0.5825,0.020982797186690258,21
389,3.5042468070983888,0.14177458869803694,0.0334111213684082,0.0028869060459158265,relu,0.01,"(128, 128)",sgd,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (128, 128), 'mlp__solver': 'sgd', 'pca__n_components': 100}",0.575,0.5833333333333334,0.5708333333333333,0.6,0.6,0.5858333333333333,0.012247448713915894,14
390,2.368282127380371,0.08244417942010501,0.020452880859375,0.01258811760231937,relu,0.01,"(512,)",adam,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (512,), 'mlp__solver': 'adam', 'pca__n_components': 20}",0.6208333333333333,0.525,0.5541666666666667,0.6375,0.6,0.5875000000000001,0.04191592113319762,12
391,3.308415746688843,0.027224353974868807,0.021843099594116212,0.0076944598931712105,relu,0.01,"(512,)",adam,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (512,), 'mlp__solver': 'adam', 'pca__n_components': 40}",0.5916666666666667,0.575,0.5291666666666667,0.5875,0.6,0.5766666666666667,0.02508319490548735,44
392,4.053293991088867,0.06361815341972872,0.023904895782470702,0.0016691034880848639,relu,0.01,"(512,)",adam,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (512,), 'mlp__solver': 'adam', 'pca__n_components': 60}",0.5833333333333334,0.5875,0.5166666666666667,0.5916666666666667,0.55,0.5658333333333333,0.028674417556808746,118
393,4.87699327468872,0.06111828210793825,0.033495521545410155,0.005797662522101322,relu,0.01,"(512,)",adam,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (512,), 'mlp__solver': 'adam', 'pca__n_components': 80}",0.5958333333333333,0.55,0.5541666666666667,0.5958333333333333,0.575,0.5741666666666667,0.01961433715989968,56
394,5.300629281997681,0.13162391487048222,0.03726983070373535,0.004331602175169785,relu,0.01,"(512,)",adam,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (512,), 'mlp__solver': 'adam', 'pca__n_components': 100}",0.5625,0.575,0.5333333333333333,0.5916666666666667,0.5625,0.5650000000000001,0.019112241568632858,132
395,2.377407121658325,0.02921779792346751,0.01520695686340332,0.0017733130894394598,relu,0.01,"(512,)",sgd,20,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (512,), 'mlp__solver': 'sgd', 'pca__n_components': 20}",0.5875,0.5708333333333333,0.525,0.6458333333333334,0.6333333333333333,0.5925,0.04373213921133975,4
396,3.1452316284179687,0.04475842598525732,0.020911026000976562,0.0031022510537482757,relu,0.01,"(512,)",sgd,40,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (512,), 'mlp__solver': 'sgd', 'pca__n_components': 40}",0.6,0.5375,0.5416666666666666,0.6041666666666666,0.575,0.5716666666666667,0.02806243040080456,72
397,3.894597053527832,0.07738044935498395,0.028705883026123046,0.0026365618381733024,relu,0.01,"(512,)",sgd,60,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (512,), 'mlp__solver': 'sgd', 'pca__n_components': 60}",0.6,0.575,0.5125,0.5875,0.6208333333333333,0.5791666666666666,0.036609804394148016,33
398,4.6349786758422855,0.0676819815542685,0.0324131965637207,0.002176315158419811,relu,0.01,"(512,)",sgd,80,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (512,), 'mlp__solver': 'sgd', 'pca__n_components': 80}",0.5583333333333333,0.5166666666666667,0.5833333333333334,0.5958333333333333,0.5958333333333333,0.5700000000000001,0.02997684291434156,88
399,4.932605743408203,0.07247357421237596,0.03878459930419922,0.006462073958708779,relu,0.01,"(512,)",sgd,100,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (512,), 'mlp__solver': 'sgd', 'pca__n_components': 100}",0.5791666666666667,0.55,0.5708333333333333,0.6,0.5875,0.5775,0.01679120139967489,37
